tweet_id,author_id,in_response_to_tweet_id,created_at,text,response_tweet_id
11069,AmazonHelp,11065,Wed Nov 01 01:44:00 +0000 2017,"@118087 That's odd! We'd like to help further with this. When you can, please reach out to us here: https://t.co/hApLpMlfHN ^HM",11069
11071,AmazonHelp,11073,Wed Nov 01 00:49:00 +0000 2017,@118088 I'm sorry you haven't received your order yet! Have we missed the delivery date confirmed via e-mail: https://t.co/CTNCjpcgOm? ^GM,11071
11074,AmazonHelp,11072,Wed Nov 01 01:01:00 +0000 2017,@118088 We're unable to access accounts on Twitter but we'd like to look into it for you here: https://t.co/hApLpMlfHN ^LI,11074
11077,AmazonHelp,11079,Wed Nov 01 00:48:00 +0000 2017,@118090 Oh no! I'm sorry you haven't received your order! Please contact us here so we may look into this: https://t.co/hApLpMlfHN ^BN,11077
11080,AmazonHelp,11078,Wed Nov 01 01:12:43 +0000 2017,@118090 We'd still like to help. What is the delivery date shown in the order e-mail: https://t.co/L9Xapf1v25? Who is the carrier? ^SJ,11080
11082,AmazonHelp,11081,Wed Nov 01 01:22:35 +0000 2017,@118090 I would like a member of our team look into this for you. Please fill out this form: https://t.co/dOqIHIw6g0 ^BA,11082
11083,AmazonHelp,11085,Wed Nov 01 00:45:27 +0000 2017,"@118091 I'm so sorry to hear this! Without revealing any personal account information, will you provide us with more details? ^LH",11083
11086,AmazonHelp,11084,Mon Nov 06 01:44:56 +0000 2017,"@118091 What kind of problems are you having with your Fire Stick, Mildred? ^VB",11086
11088,AmazonHelp,11087,Mon Nov 06 19:11:37 +0000 2017,@118091 Oh no! We'd like to look into this in real time with you. Please reach us via phone here: https://t.co/hApLpMlfHN ^AB,11088
11089,AmazonHelp,11090,Wed Nov 01 00:44:39 +0000 2017,"@118092 I'm sorry your order arrived damaged, Marsha! You can see available options for that item here: https://t.co/T994nVbxA2 ^LA",11089
11335,AmazonHelp,11337,Wed Nov 22 12:55:34 +0000 2017,@118163 ご迷惑をお掛けしております。返金のAmazonギフト券は、銀行振込による返金に変更することが可能です。ご希望の場合は、口座情報などをお伺いする必要がございますので、お手数ですが、リンクよりカスタマーサービスにお電話にてお問い合わせください。https://t.co/J6YEizo6qC TN,11335
11338,AmazonHelp,11336,Wed Nov 22 13:54:29 +0000 2017,@118163 Amazon以外の出品者の販売商品につきましては、各出品者が出品価格を自由に設定できます。しかしながら、当サイトでは、各出品者が商品を適切な価格で出品するべきであると認識しておりますため、貴重なご意見として頂戴いたします。SM,11338
11340,AmazonHelp,11339,Wed Nov 22 22:35:00 +0000 2017,@118163 リプライありがとうございます。ご利用方法等でご不明な点がございましたらご遠慮なくご質問ください。今後ともどうぞよろしくお願いいたします。SK,11340
11348,AmazonHelp,4843,Wed Nov 22 12:53:32 +0000 2017,@118168 発送元が「Amazon」とある商品は、Amazonの配送センターから発送される商品でございます。＊販売元は「Amazon」と「出品者」の場合がございます。なお、万が一お届けした商品に問題があった場合は、カスタマーサービスにて対応させていただきますので、いつでもお問い合わせください。TN,11348
11402,AmazonHelp,11404,Wed Nov 22 12:41:00 +0000 2017,@118184 ご迷惑をおかけしております。お届けした商品に問題があった場合、Amazonが発送する商品は返品・交換（可能な商品のみ）にて対応させていただいております。お手数ですが、リンクをご参照の上お手続きください。https://t.co/TYbxdUDknb TN,11402
11405,AmazonHelp,11403,Wed Nov 22 12:48:01 +0000 2017,@118184 恐れ入ります。これからもhttps://t.co/st4oU5QbhPをどうぞよろしくお願いいたします。TN,11405
11406,AmazonHelp,11404,Wed Nov 22 12:41:00 +0000 2017,@118184 なお、マーケットプレイスの出品者が発送する商品の場合には、出品者毎にポリシーを設けているため、恐れ入りますが、出品者に直接お問い合わせください。出品者へのお問い合わせ方法はリンクよりご確認ください。https://t.co/ZXCXcbN3Tv TN,11406
11425,AmazonHelp,11426,Wed Nov 22 12:36:00 +0000 2017,@118191 ご迷惑をおかけしております。状況をお調べした上でご案内させていただきますので、恐れ入りますが、ご注文商品がAmazonが発送する商品の場合は、こちらのリンクよりカスタマーサービスにお問い合わせください。https://t.co/J6YEizo6qC TN,11425
11566,AmazonHelp,11568,Wed Nov 01 01:13:32 +0000 2017,@118229 Lamento los inconvenientes. Recomiendo reportar lo ocurrido a nuestro Servicio al Cliente: https://t.co/OjvUxwnzPe ^CR,11566
11569,AmazonHelp,11570,Wed Nov 01 01:09:06 +0000 2017,@118229 Comprendo. ¿Ya entraste en contacto con el transportista? ^CR,11569
11571,AmazonHelp,11572,Tue Oct 31 19:21:27 +0000 2017,@118229 Hola.¿Cuál es la fecha de entrega de tu pedido? ^JJ,11571
11573,AmazonHelp,11575,Wed Nov 01 01:11:00 +0000 2017,"@118230 Olá, Cassiel. Sem compartilhar informações pessoais ou da sua conta, me diga, como posso ajudar você? ^CR",11573
11576,AmazonHelp,11574,Wed Nov 01 01:14:56 +0000 2017,"@118230 Recomendo entrar em contato diretamente com o SAC da KDP, para eles conferirem o seu caso: https://t.co/iAtVDKIvAN ^CR",11576
11578,AmazonHelp,11580,Wed Nov 01 01:09:19 +0000 2017,"@118231 I'm afraid, we'll not be able to take any action on your account once it is put on hold. Request you to wait for the email. ^HD",11578
11581,AmazonHelp,11579,Wed Nov 01 01:18:00 +0000 2017,"@118231 Further, we wouldn't be able to offer any additional insight/ info in this regard. Appreciate your understanding. (3/3) ^SV",11581
11582,AmazonHelp,11579,Wed Nov 01 01:17:37 +0000 2017,"@118231 As this is account related, our specialist team are the best ones to assist you. (2/3) ^SV",11582
11583,AmazonHelp,11579,Wed Nov 01 01:17:27 +0000 2017,"@118231 I get your concern, Hussain. As requested, please reply to the correspondence sent by our specialist team. (1/3) ^SV",11583
11589,AmazonHelp,11590,Mon Oct 30 03:44:00 +0000 2017,"@118231 Hi, you should have received an email with an update over your account. We will not be check this for you. ^RW",11589
11592,AmazonHelp,11594,Wed Nov 01 01:08:38 +0000 2017,@118232 Oh no! Let's talk about this in real time. Please call or chat with us here: https://t.co/wMcUf6lHpn ^BA,11592
11595,AmazonHelp,11593,Wed Nov 01 16:25:35 +0000 2017,"@118232 Just to confirm, what's the current tracking information listed for your order here: https://t.co/aaDyEz1VgE ^HC",11595
11596,AmazonHelp,11597,Wed Nov 01 01:08:34 +0000 2017,@118233 I'm so sorry for the wait! What does tracking information say here: https://t.co/PyACxvY8Qo? ^MH,11596
11599,AmazonHelp,11600,Wed Nov 01 01:07:00 +0000 2017,"@118234 Happy Halloween to this very, very good puppy! I'd be lion if I said he didn't have my heart! 😍🦁^BL",11599
11601,AmazonHelp,11603,Wed Nov 01 01:07:00 +0000 2017,@118235 Oh no! Have you checked the mailbox? These steps may help locate the order: https://t.co/7jZ5OuoXoK. Keep us posted! ^BN,11601
11604,AmazonHelp,11602,Wed Nov 01 01:28:00 +0000 2017,@118235 I'm sorry those steps didn't help! Who was the carrier for this order? You can check here: https://t.co/Y5jpI9gRhE ^BL,11604
11606,AmazonHelp,11605,Wed Nov 01 01:47:29 +0000 2017,"@118235 I'd like someone from my team to check into this. When you can, please drop your details here: https://t.co/jNvrqbIPwn ^BL",11606
11608,AmazonHelp,11610,Wed Nov 01 01:06:00 +0000 2017,@118236 (*´-`).｡oO(ご存知かと思いますが、当サイトからのご請求ではございませんので、ご連絡されませんように。。。) また、携帯大手3社をご利用の場合には、迷惑メール対策として、申告窓口を設置しています。今後受信しないためにも、各窓口へご申告ください。TY,11608
11611,AmazonHelp,11609,Wed Nov 01 01:29:00 +0000 2017,@118236 お手数おかけしますが、よろしくお願いします。 最近、Amazonを騙るフィッシングが増えているようでございますので、ご注意くださいませ(*´︶`*) TY,11611
11613,AmazonHelp,11612,Wed Nov 01 02:16:00 +0000 2017,@118236 あたたかいお言葉、ありがとうございます(*ﾉωﾉ) 色々な種類のフィッシングなどがあるようなので、ご注意いただき、何かご不明な点があれば、ご遠慮なくお声がけください！ 今後も、Amazonをよろしくお願いします(o*。_。)oペコッ TY,11613
11614,AmazonHelp,11615,Wed Nov 01 01:04:42 +0000 2017,@118237 Amazonプライムが不要な場合には、アカウントサービスから解除していただけます。更新後特典利用が無ければ、返金を承る事も可能です。詳しくはこちらのヘルプページをご覧ください。 https://t.co/9tQT1Jh8Tw TY,11614
11616,AmazonHelp,11617,Wed Nov 01 01:04:40 +0000 2017,"@118238 Hi, not Hugh:) Who is the carrier for this delivery? You can find this information here: https://t.co/Y5jpI9gRhE ^LM",11616
11618,AmazonHelp,11619,Tue Oct 31 22:00:44 +0000 2017,"@118238 Hey, Hugh! Are you having trouble receiving a recent order? ^LA",11618
11620,AmazonHelp,11621,Wed Nov 01 01:04:06 +0000 2017,@118239 ご心配をおかけしております。Amazonです。 Twitter上ではご注文の詳細を確認させていただくことができませんので、確認ご希望の場合には、下記URLよりカスタマーサービスにご連絡ください。https://t.co/bwBU0NvYIn TY,11620
11622,AmazonHelp,11624,Wed Nov 01 01:02:13 +0000 2017,@117955 Please provide your details here: https://t.co/zUIZ61Nac2 and my team will escalate to Amazon Logistics. ^EZ,11622
11625,AmazonHelp,11626,Wed Nov 01 01:00:37 +0000 2017,@118240 Hola. Lamento los inconvenientes. Aquí podrás ver las opciones de reembolso o reemplazo disponibles https://t.co/dKUWE4YKnn ^CR,11625
11973,AmazonHelp,11974,Wed Nov 01 01:25:23 +0000 2017,"@118354 I'm so sorry we've let you down. Please reach us here: https://t.co/hApLpMlfHN, so we can explore options with you. ^LL",11973
11975,AmazonHelp,11976,Wed Nov 01 01:23:16 +0000 2017,@118355 We do not want this to happen and are eager to help. Reach out to us for more assistance here: https://t.co/hApLpMlfHN ^LM,11975
11978,AmazonHelp,11979,Wed Nov 01 01:21:07 +0000 2017,@118233 Oh no! Have we missed the estimated delivery date showing in your order confirmation e-mail? We're here to help! ^ML,11978
11980,AmazonHelp,11982,Wed Nov 01 01:16:33 +0000 2017,"@118356 I understand your concern, Nihal. Could you confirm if you've report this to our team using the link provided earlier? ^HD",11980
11983,AmazonHelp,11981,Wed Nov 01 02:56:56 +0000 2017,@118356 Sorry about the delay with the order. Please share your details here: https://t.co/GIJyeYqKE0 and we'll check this. ^KA,11983
11985,AmazonHelp,11984,Wed Nov 01 03:20:01 +0000 2017,@118356 details through the link provided above so that we can look into the issue. 2/2 ^SH,11985
11986,AmazonHelp,11984,Wed Nov 01 03:20:00 +0000 2017,@118356 Twitter is a social media platform we'll not be able to access any of your account/order details. Please share your 1/2 ^SH,11986
12493,AmazonHelp,12496,Wed Nov 01 01:43:28 +0000 2017,"@118498 I'm so sorry about that, Alexis. When you can, please reach us here so we can better assist: https://t.co/hApLpMlfHN ^BL",12493
12497,AmazonHelp,12494,Wed Nov 01 02:06:00 +0000 2017,"@118498 I'm sorry about the link. For a faster response, contact us by phone here: https://t.co/jzvkhdlrK5 without signing in. ^BE",12497
12499,AmazonHelp,12498,Wed Nov 01 02:13:00 +0000 2017,@118498 Yes. Our main customer service line is open 24 hours a day. ^LJ,12499
12501,AmazonHelp,12502,Wed Nov 01 01:42:00 +0000 2017,@118499 ご不便をおかけしております。アップデートにより仕様が変更される場合がありますが、変更の背景等については詳細をお伝えすることができませんことをご了承ください。ご指摘いただいた点は担当部署に伝えさせていただき、今後もサービスや機能の改善に努めて参ります。 YM,12501
12503,AmazonHelp,12505,Wed Nov 01 01:39:48 +0000 2017,"@118501 We'd like to help in real-time! When you have a free moment, please reach out to us here: https://t.co/hApLpMlfHN ^HM",12503
12506,AmazonHelp,12504,Wed Nov 01 02:58:40 +0000 2017,"@118501 From the Kindle app, go to More, tap on Settings, tap on Push notifications to enable or disable the notifications. ^SE",12506
12507,AmazonHelp,2541,Wed Nov 01 01:38:32 +0000 2017,@118502 Fire TV Stickのご注文ありがとうございます。 音声が切り替わらないとのことなので、設定等を確認の上ご案内させていただきます。 よろしければ、下記URLよりご連絡ください。https://t.co/bwBU0NvYIn TY,12507
12508,AmazonHelp,12509,Wed Nov 01 01:33:48 +0000 2017,@118503 That does seem excessive. Help us improve by leaving order specific packaging feedback here: https://t.co/TH7UAFZey5. ^EZ,12508
12510,AmazonHelp,12511,Wed Nov 01 01:32:33 +0000 2017,@118504 from our sellers. You may also visit this link: https://t.co/yQb39uNRsX for more information. 2/2 ^MK,12510
12512,AmazonHelp,12511,Wed Nov 01 01:32:00 +0000 2017,@118504 The prices on our website are determined by our sellers. And we keep updating our prices as per the data we receive 1/2 ^MK,12512
12513,AmazonHelp,12515,Wed Nov 01 01:30:47 +0000 2017,"@118505 If you had replied to the email, you must've received a correspondence from us, Darshan. Please check. ^HD",12513
12516,AmazonHelp,12514,Wed Nov 01 04:29:28 +0000 2017,@118505 If you've already replied to the email sent by our team. I'm sure our team will reach out to you soon with an update. ^VM,12516
12518,AmazonHelp,12517,Wed Nov 01 04:37:37 +0000 2017,"@118505 We're currently working on your issue, we'll contact you soon. Keep an eye on your mailbox. ^ZH",12518
12520,AmazonHelp,12522,Tue Oct 31 12:01:00 +0000 2017,"@118505 Apologies, thank you for replying to the email. We'll get back on this soon. Appreciate your patience. ^BS",12520
12523,AmazonHelp,12524,Tue Oct 31 10:27:56 +0000 2017,"@118505 I do understand, however, please revert to the same email so that we can get this sorted. ^HN",12523
12526,AmazonHelp,12527,Tue Oct 31 07:48:00 +0000 2017,@118505 Sorry for the trouble you've had. Kindly reply to the email you've received from our team &amp; we'll look into this further.^MM,12526
12528,AmazonHelp,12529,Tue Oct 31 03:37:26 +0000 2017,@118505 Sorry for the stretch. Please reply to the email you've received from our Social media team and we'll get back. ^KA,12528
12530,AmazonHelp,12531,Mon Oct 30 07:52:27 +0000 2017,@118505 email ID. Kindly check it here: https://t.co/8DAc10S7ww. 2/2 ^RS,12530
12533,AmazonHelp,12534,Sun Oct 29 05:09:00 +0000 2017,@118505 you with an update at the earliest. (2/2)^AU,12533
12537,AmazonHelp,12538,Sun Oct 29 04:45:00 +0000 2017,@118505 Thanks for writing back to us. Our specialist team will contact you with an update on your issue soon. Please wait. ^ZH,12537
12539,AmazonHelp,12540,Sun Oct 29 04:36:00 +0000 2017,"@118505 As requested, please respond on the requested email and our specialist team will reach out to you. ^HK",12539
12542,AmazonHelp,12544,Sun Oct 29 03:58:56 +0000 2017,"@118505 We've sent a correspondence to your registered email address, request you to check the same. ^SH",12542
12546,AmazonHelp,12547,Sat Oct 28 18:01:26 +0000 2017,@118505 We're working on your concern. We'll reach out to you soon and update. ^RI,12546
13129,AmazonHelp,13132,Wed Nov 01 01:58:27 +0000 2017,"@118701 If you've replied to the email sent by us, we'll check and get back to you with an update shortly. ^NR",13129
13133,AmazonHelp,13130,Wed Nov 01 02:44:00 +0000 2017,"@118701 Sorry to know about the delivery issue. As you've confirmed sharing your details, you should've received an email from (1/2)^KA",13133
13134,AmazonHelp,13130,Wed Nov 01 02:44:30 +0000 2017,"@118701 our team. Please check and reply, we'll get back. You may check the email here: https://t.co/NTkrxpsbHJ (2/2) ^KA",13134
13136,AmazonHelp,13135,Wed Nov 01 03:11:00 +0000 2017,@118701 Please reply to the email received from our team. We will check and connect with you accordingly. ^RW,13136
13139,AmazonHelp,13138,Wed Nov 01 03:18:28 +0000 2017,@118701 Sorry about the order cancellation. Please reply to the email you've received from our Social media team and we'll get back. ^KA,13139
13141,AmazonHelp,13140,Wed Nov 01 03:30:28 +0000 2017,"@118701 Sorry for the trouble, Manak. Please resubmit the details here: https://t.co/GIJyeYqKE0 and we'll have this checked. ^KA",13141
13143,AmazonHelp,13142,Wed Nov 01 03:41:00 +0000 2017,@118701 Thanks for submitting the details. We've received your details and we'll reach out to you soon. ^GK,13143
13145,AmazonHelp,13144,Wed Nov 01 05:27:00 +0000 2017,@118701 That's unusual. Could you please revert to the email with further queries on this? I'll like to have a look into it. ^AB,13145
13147,AmazonHelp,13146,Wed Nov 01 05:46:00 +0000 2017,@118701 We're unable to arrange a callback for you over Twitter. Please make a request by responding to the email and we'll oblige. ^AB,13147
13150,AmazonHelp,13149,Wed Nov 01 06:36:56 +0000 2017,@118701 Thanks for replying. We'll get in touch with you soon. Appreciate your understanding. ^AK,13150
13151,AmazonHelp,13152,Wed Nov 01 01:46:11 +0000 2017,@118701 Could you please confirm if you have replied to our email? ^MK,13151
13153,AmazonHelp,13154,Tue Oct 31 19:11:00 +0000 2017,"@118701 Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. (2/2) ^SV",13153
13156,AmazonHelp,13157,Sun Oct 22 16:47:26 +0000 2017,@118701 I'm sorry about the trouble Manak. Kindly reply to the email sent by our team for further assistance. ^GD,13156
13158,AmazonHelp,13159,Sun Oct 22 16:26:00 +0000 2017,@118701 you've received from our team and we will get back to you with the latest update on your issue. (2/2)^SQ,13158
13161,AmazonHelp,13162,Sun Oct 22 14:55:54 +0000 2017,"@118701 Sorry about the bad experience, Manak. I'll be sure to pass along your feedback internally. ^MS",13161
13163,AmazonHelp,13164,Sun Oct 22 14:44:23 +0000 2017,@118701 We're following up on this. We'll check this and update you. ^SG,13163
13166,AmazonHelp,13167,Wed Nov 01 01:55:00 +0000 2017,@118703 Sorry for the inconvenience. Please share your details here: https://t.co/GIJyeYqKE0 and I'll get in touch with you. ^MK,13166
13168,AmazonHelp,13170,Wed Nov 01 01:54:00 +0000 2017,@118704 Are you currently waiting on the delivery of a delayed order? ^QJ,13168
13171,AmazonHelp,13173,Wed Nov 01 01:54:00 +0000 2017,"@118705 I'm very sorry about this experience, Robert. We'd like to help! Could you tell us more details about what's going on? ^HM",13171
13174,AmazonHelp,13175,Wed Nov 01 01:53:33 +0000 2017,@118707 Parece um livro interessante demais. Espero que curta muito da leitura dele! :D Abraço. ^CR,13174
13176,AmazonHelp,13177,Wed Nov 01 01:46:10 +0000 2017,"@118707 Que notícia boa, Luiz! Fiquei curioso... O que contém esse pacote? 🤔 ^CR https://t.co/DtVI16kHN1",13176
13178,AmazonHelp,13180,Wed Nov 01 01:52:32 +0000 2017,"@118708 I'm very sorry to hear that, J! Have you had trouble with a recent order/delivery? ^HM",13178
13181,AmazonHelp,13179,Wed Nov 01 02:12:00 +0000 2017,"@118708 We'd like to take a closer look. When you can, please provide us some more information here: https://t.co/ApyxSZALFH ^TN",13181
13182,AmazonHelp,13183,Wed Nov 01 01:50:52 +0000 2017,@118709 I'm sorry you've had to invest so much time in this! Were we able to help resolve the issue on the last call? ^TL,13182
13184,AmazonHelp,13185,Tue Oct 31 16:17:26 +0000 2017,@118709 Was any information provided to you in the phone conversation? Who was the carrier as listed here: https://t.co/Y5jpI9gRhE ^CH,13184
13187,AmazonHelp,13189,Wed Nov 01 01:49:28 +0000 2017,"@118710 Hi, Reece! I'm sorry about the broken item. You can check into options here: https://t.co/Ueduyt85xq ^BL",13187
13190,AmazonHelp,13191,Wed Nov 01 01:47:29 +0000 2017,@118711 おはようございます。Amazonです。 ご注文確定済の場合には、注文履歴にて確認できますので、下記URLにてご確認ください。https://t.co/5Uadfd0Km8 なお、ご不明な点がありましたら、ご遠慮なくお知らせください(#^.^#)TY,13190
13457,AmazonHelp,13458,Fri Dec 01 06:37:33 +0000 2017,"@118798 Nein, ^TG ist schnippig. Alexa ist lieb und nett. Sie ist sehr gut! Und ich geh jetzt mal lieber in Deckung! 😏 ^UK",13457
13459,AmazonHelp,13460,Fri Dec 01 06:15:33 +0000 2017,"@118798 😃... das wäre toll! Soweit ist sie aber noch nicht. Wird eher in die Richtung ""Hey, deine Wäsche ist fertig! Zack zack, aufhängen!"" gehen. ^TG",13459
13557,AmazonHelp,13558,Wed Nov 01 02:13:38 +0000 2017,@118825 I'm sorry there was a delay! Let us know if your package doesn't arrive by November 2. Please keep us posted on its delivery. ^TN,13557
13559,AmazonHelp,13560,Wed Nov 01 02:10:27 +0000 2017,"@118827 I'm sorry this happened, Davis! Please provide carrier feedback here about this order: https://t.co/pXnlwBDrQ6 ^SH",13559
13561,AmazonHelp,13563,Wed Nov 01 02:09:39 +0000 2017,@118828 Thanks for reaching out to us! You will be charged for your order once it ships out. ^FJ,13561
13564,AmazonHelp,13565,Wed Nov 01 02:02:33 +0000 2017,@118829 Can you confirm the delivery date provided in your order confirmation email? It can be viewed here: https://t.co/1aMUiU8Rcg ^LA,13564
13566,AmazonHelp,13567,Tue Oct 31 08:00:00 +0000 2017,@118829 I'm sorry for the delay in delivery. Could you let us know from which website did you make the purchase? ^RW,13566
13568,AmazonHelp,13569,Wed Nov 01 02:01:55 +0000 2017,@118830 Thanks for bringing this to our attention. I've escalated this to our website team. ^SJ,13568
13570,AmazonHelp,13571,Wed Nov 01 02:01:24 +0000 2017,@118831 恐れ入りますが、予約商品でも発売日のお届けを確約しておりません。https://t.co/vwDxlbpOLC なお、発売日/発売日前日にお届けする場合、一定の条件を満たしている注文のみです。https://t.co/f3TKbgOOgv TY,13570
13572,AmazonHelp,13573,Wed Nov 01 01:59:35 +0000 2017,"@118832 (2/2) Alternately, if you'd like us to verify in real-time you can reach us here: https://t.co/hApLpMlfHN ^EB",13572
13574,AmazonHelp,13573,Wed Nov 01 01:59:35 +0000 2017,@118832 Thank you for bringing this to our attention! I understand the concern. You can report this here: https://t.co/1oz4X7rU5m (1/2),13574
13863,AmazonHelp,13866,Wed Nov 01 02:24:06 +0000 2017,"@118918 Apologies for the experience, Vijay. Please reply to the email sent by our team. We'll help you with alternatives. ^SV",13863
13867,AmazonHelp,13865,Wed Nov 01 07:08:55 +0000 2017,"@118918 Sorry for the disappointment. Kindly reply to the email you've received from our team, we'll check and get back. ^KA",13867
13869,AmazonHelp,13868,Wed Nov 01 07:58:27 +0000 2017,"@118918 In this case, request you to wait and you shall receive an reply from our team soon. ^SH",13869
13871,AmazonHelp,13870,Thu Nov 02 06:50:27 +0000 2017,@118918 insight on this issue. 2/2 ^SH,13871
13872,AmazonHelp,13870,Thu Nov 02 06:50:00 +0000 2017,@118918 The resolution provided over the email is the best we can offer. I'm sorry we'll not be able to provide any further 1/2 ^SH,13872
13874,AmazonHelp,13876,Tue Oct 31 10:01:27 +0000 2017,"@118918 Thank you for letting us know, we'll get back to you soon with an update. ^BS",13874
13877,AmazonHelp,13878,Tue Oct 31 09:40:00 +0000 2017,@118918 Kindly share your details in the link given earlier and we'll be sure to help you in getting this issue resolved. ^ZH,13877
13879,AmazonHelp,13880,Tue Oct 31 09:24:28 +0000 2017,@118918 Kindly share your details here: https://t.co/GIJyeYqKE0 and I'll contact you with an update on this. ^GS,13879
13881,AmazonHelp,13882,Tue Oct 31 08:54:00 +0000 2017,@118918 Apologies for the inconvenience with policy constraint. We'll be able to assist you once service denial letter is received.^GS,13881
13883,AmazonHelp,13884,Tue Oct 31 08:25:00 +0000 2017,@118918 I get your concern.We wouldn't be able to work on the issue until we receive a service denial letter from the manufacturer.^NS,13883
13885,AmazonHelp,13888,Tue Oct 31 08:08:03 +0000 2017,"@118918 If the manufacturer refuses to honor warranty on a device, you shall receive a service denial letter for the same. ^HK",13885
13889,AmazonHelp,13892,Tue Oct 31 07:48:00 +0000 2017,@118918 without a service denial letter. Kindly try visiting your nearest service center to report it and keep us posted. 2/2 ^AB,13889
13894,AmazonHelp,13897,Tue Oct 31 06:35:00 +0000 2017,@118918 a document with the details as mentioned in the email for us to help you. Appreciate your understanding. (2/2) ^ZH,13894
13899,AmazonHelp,13900,Wed Nov 01 02:23:00 +0000 2017,@118920 You would only be able to confirm gift card balances on the account it is redeemed on. ^JP,13899
13901,AmazonHelp,13903,Wed Nov 01 02:20:27 +0000 2017,@118921 I'm so sorry! We'd like to look into our available options. Please reach us here: https://t.co/hApLpMlfHN ^AG,13901
13904,AmazonHelp,13905,Wed Nov 01 02:19:32 +0000 2017,@118922 Hola Raúl. Lamento saber de esto.Puedes contactar nuestro Servicio al Cliente en este enlace: https://t.co/beR78zMMYB ^JJ,13904
13906,AmazonHelp,13907,Wed Nov 01 02:15:00 +0000 2017,"@118924 Sorry for this trouble. If the details were shared, you must've received a correspondence from us. Please check and reply. ^HD",13906
13908,AmazonHelp,13909,Tue Oct 24 10:02:00 +0000 2017,@118924 We have received your details. We are working on it and will get back to you with an update at the earliest. ^HR,13908
13910,AmazonHelp,13911,Tue Oct 24 05:19:30 +0000 2017,"@118924 don't provide your order details, as we consider it to be personal information. Our Twitter page is public. 4/4​ ^EM",13910
13915,AmazonHelp,13919,Wed Nov 01 02:14:31 +0000 2017,"@118925 Oh no, Kathleen! We want to help. Is there an updated delivery date showing here: https://t.co/Y5jpI9gRhE ^LA",13915
13920,AmazonHelp,13916,Wed Nov 01 02:44:30 +0000 2017,"@118925 I'm sorry for the inconvenience. When you reached out to us, what options or insight did we provide? ^GM",13920
13923,AmazonHelp,13921,Wed Nov 01 02:55:53 +0000 2017,@118925 Which carrier was assigned to deliver your package today? ^TN,13923
13925,AmazonHelp,13924,Wed Nov 01 03:11:00 +0000 2017,@118925 Did we ask you to wait a certain date before we could offer alternative options? ^EZ,13925
13928,AmazonHelp,13926,Wed Nov 01 03:37:31 +0000 2017,"@118925 Late order usually arrive the next business day. If your order hasn't arrived by 8:00 PM tomorrow, please let us know. ^LR",13928
14010,AmazonHelp,14012,Thu Nov 30 20:45:04 +0000 2017,@118951 Please provide your information in the link FR provided and we'll have a team member look into this personally and reach out to you. I'm sorry for any inconvenience. ^HS,14010
14013,AmazonHelp,14011,Thu Nov 30 21:23:36 +0000 2017,"@118951 We'll ask customers to leave their totes out for pickup. However, they shouldn't be left for 10 or more days awaiting pickup. For security, we're unable to DM personal details. Once we receive your information at the link we've referenced, we can help sort this. ^RA",14013
14015,AmazonHelp,14014,Thu Nov 30 21:41:30 +0000 2017,@118951 We cannot accommodate this request via Twitter. Please send us your details using the link provided by FR. ^GR,14015
14018,AmazonHelp,14020,Thu Nov 30 20:34:29 +0000 2017,@118951 I would like to have a team member look into getting the totes picked up for you! Please add your details here: https://t.co/MoFmdEXzbY so we can help out with this! Keep us updated on the status! ^FR,14018
14021,AmazonHelp,14022,Thu Nov 30 19:30:05 +0000 2017,@118951 I'm sorry for the poor experience! Can you please tell us more about the problem you're experiencing with tote pick-up? ^WT,14021
14081,AmazonHelp,14082,Wed Nov 22 13:38:37 +0000 2017,@118976 失礼いたします、Amazonです。お知り合いからの贈り物の可能性がございますが、もしお心当たりがない場合は、確認した上でご案内いたしますので、リンクよりカスタマーサービスにお問い合わせください。https://t.co/J6YEizo6qC SM,14081
14083,AmazonHelp,14084,Wed Nov 22 13:35:33 +0000 2017,@118977 リプライ失礼いたします。予約商品をコンビニ払いでお支払いいただく場合、発売日が近付き商品が出荷準備に入りしだい、お支払い番号をお送りいたします。恐れ入りますが、今しばらくお待ちください。 https://t.co/kMoy2aLjYq HM,14083
14279,AmazonHelp,14281,Wed Nov 01 02:41:27 +0000 2017,@119036 I'm so sorry for the frustration! What was the date given in the original confirmation e-mail: https://t.co/SsPOz2ryIS? ^DG,14279
14282,AmazonHelp,14280,Wed Nov 01 05:42:51 +0000 2017,@119036 I can understand your frustration. Please reach out to us here to go over available options: https://t.co/ju0HEJTlrg ^CL,14282
14284,AmazonHelp,14286,Wed Nov 01 02:41:00 +0000 2017,@119037 I'm sorry you were charged unexpectedly! Please reach out to Amazon Pay for available options here: https://t.co/jiY13BA3fb ^JP,14284
14288,AmazonHelp,14289,Wed Nov 01 02:40:36 +0000 2017,"@119039 I so sorry for the repeated delivery problems! When you contacted UPS, what options were provided? Please keep us posted. ^CC",14288
14290,AmazonHelp,14291,Wed Nov 01 02:38:31 +0000 2017,@119040 I'm sorry! Was it shipped by Amazon or a third-party seller as seen here: https://t.co/MiIirnEONI? ^SE,14290
14292,AmazonHelp,14294,Wed Nov 01 02:36:31 +0000 2017,@119041 I'm sorry about this experience! Have we missed our initial delivery date promised in Your Orders: https://t.co/Y5jpI9gRhE ^EB,14292
